KO_ID	KO_function	SRS011086	SRS011098	SRS011115	SRS011126	SRS011140	SRS011152	SRS011243	SRS011255	SRS011306	SRS011343	SRS012279	SRS012285	SRS012916	SRS012922	SRS012983	SRS012989	SRS013164	SRS013170	SRS013234	SRS013252	SRS013502	SRS013533	SRS1041114	SRS1055046	SRS1055048	SRS1055055	SRS1055059	SRS149647	SRS149671	SRS149690	SRS149696	SRS149720	SRS149882	SRS149961	SRS149973	SRS150032	SRS893272	SRS893325	SRS893332	SRS893338	SRS893352	SRS893353	SRS893355	SRS893363	SRS893385
K20113	galactose PTS system EIIB component [EC:2.7.1.204]	564.4869	42.8104	431.2942	123.5033	394.4608	246.6247	322.7385	48.300700000000006	267.2059	95.60130000000001	178.88240000000002	100.04570000000001	41.3728	182.9183	366.585	88.3007	252.5751	69.9641	968.5163	120.1438	125.54899999999999	62.839800000000004	53.3334	30.875799999999998	36.1699	16.9379	181.9053	126.9248	401.7451	332.4869	157.3889	361.9869	129.3039	329.4803	122.1307	129.6111	52.3823	56.2647	46.8236	53.8171	81.6797	67.9804	31.4346	15.9477	88.3562
K20114	galactose PTS system EIIC component	0.0	7.6511	55.7879	80.9553	0.0	0.0	0.0	49.674099999999996	242.77839999999998	0.0	0.0	75.976	32.0455	115.1721	95.5278	86.27850000000001	95.1382	13.0251	856.2588	94.685	133.3103	18.0732	0.0	0.0	43.4654	10.9965	0.0	146.848	0.0	0.0	165.1538	360.62469999999996	75.4804	278.6457	96.86	57.4458	37.3177	0.0	52.504000000000005	69.5107	40.6297	0.0	19.8028	26.3455	149.5153
K20118	glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]	0.0	11.4307	11.046	61.7768	0.0	0.0	0.0	0.0	11.0078	38.5226	15.0	27.145699999999998	10.0149	0.0	0.0	0.0	28.2498	0.0	0.0	225.4975	0.0	11.4296	0.0	16.2502	0.0	9.1748	0.0	0.0	14.0	0.0	0.0	0.0	0.0	10.0	6.8419	0.0	0.0	0.0	0.0	0.0	112.499	16.6094	0.0	0.0	12.4973
K20137	venombin A [EC:3.4.21.74]	0.0	283.0122	10.9073	807.8788999999999	103.8536	431.8481	5.2687	40.737899999999996	12.3757	189.4417	24.8559	363.2308	11.8589	0.0	0.0	4.353	94.5813	243.62619999999998	17.7995	1020.5178999999999	3.7987	317.3393	0.0	12.5482	33.1802	127.604	9.5258	813.9274	38.829499999999996	4.9147	11.1034	0.0	0.0	11.247	709.6146	3.2029	0.0	138.4845	0.0	30.3842	0.0	11.8378	276.539	2.6234	223.1757
K20139	jararhagin [EC:3.4.24.73]	0.0	14.2596	18.1843	24.2732	5.4126	30.9344	5.6227	54.1778	6.625	16.6366	12.6097	82.8415	19.0	0.0	0.0	2.9319	0.0	15.5137	0.0	55.2869	0.0	18.929	0.0	0.0	0.0	0.0	3.6088	4.7333	0.0	0.0	0.0	16.0	0.0	6.9664	6.5984	0.0	0.0	0.0	0.0	0.0	24.5027	0.0	6.7013	30.3686	0.0
K20142	ipsdienol dehydrogenase [EC:1.1.1.386]	0.0	137.624	79.2299	222.6866	97.4554	24.964599999999997	0.0	23.711100000000002	6.8061	0.0	51.1928	3.5072	4.2917	0.0	0.0	2.6794	0.0	63.7961	0.0	425.8038	0.0	15.4911	3.4261	66.9521	18.708199999999998	54.7954	0.0	654.2783000000001	208.3607	79.1789	28.9441	27.0	0.0	14.8233	10.8154	14.8485	15.8618	8.6467	57.430800000000005	130.9365	127.1086	177.3972	53.9482	23.381700000000002	136.0593
K20144	(S)-8-oxocitronellyl enol synthase [EC:1.3.1.122]	35.930499999999995	0.0	43.7128	0.0	12.325	0.0	4.3833	7.1781	119.5146	3.9769	6.3333	0.0	34.8217	0.0	0.0	0.0	10.398	4.6023	1158.2792	7.2077	122.425	6.6968	0.0	23.6886	0.0	0.0	11.8768	20.7636	163.3904	10.5858	0.0	54.5253	0.0	9.9928	0.0	23.1131	0.0	9.3218	0.0	0.0	53.5669	0.0	0.0	0.0	0.0
K20145	sanguinarine reductase [EC:1.3.1.107]	0.0	299.8475	692.1195	805.0902	222.9709	539.64	233.85139999999998	395.3103	864.3502	504.3328	84.6392	840.2771	627.6032	142.736	1469.8729999999998	682.0604999999999	7.4074	646.1547	0.0	1289.8436	4.1224	603.5288	15.5849	32.6743	489.1889	222.4647	75.37809999999999	2451.0712	138.90449999999998	367.0906	581.2994	38.6927	576.888	272.6943	1156.4711	157.966	0.0	454.2754	55.6755	362.96990000000005	7.1667	11.115499999999999	456.2864	10.5322	959.5495
K20147	nitrilotriacetate monooxygenase [EC:1.14.14.10]	243.88150000000002	184.5138	217.2166	567.5641	260.8576	343.8831	83.2479	346.5632	127.6795	121.2508	114.0441	358.7595	244.6452	687.1773999999999	560.9177999999999	143.675	66.3868	355.3634	345.62129999999996	352.23220000000003	143.3082	171.8352	0.0	28.1667	135.6156	61.6399	141.9986	801.372	260.0143	184.61829999999998	55.8338	47.0	110.3702	267.3738	593.0082	75.0	28.6848	185.4198	82.9071	280.6945	80.48060000000001	84.08330000000001	210.65879999999999	61.4941	574.3308
K20149	proline 3-hydroxylase [EC:1.14.11.28]	6.129	0.0	527.1033	0.0	49.9888	45.9402	121.3612	0.0	417.8432	2.7533	0.0	54.4927	424.3999	0.0	0.0	0.0	207.257	22.6491	0.0	7.2438	32.206	45.6408	11.1977	51.9667	0.0	35.2095	27.5385	0.0	370.4689	9.6349	12.2917	49.9466	67.4956	78.1738	0.0	25.2496	25.9822	0.0	0.0	0.0	4.0489	22.813899999999997	88.29129999999999	0.0	0.0
K20151	alpha(1,3/1,4) fucosyltransferase [EC:2.4.1.65 2.4.1.152]	0.0	77.2665	97.5723	248.8955	24.4034	58.9771	0.0	59.8858	27.1117	49.0	21.8689	428.5911	111.0	0.0	0.0	15.003900000000002	0.0	209.7494	0.0	142.72629999999998	0.0	25.8512	0.0	0.0	0.0	0.0	0.0	156.8552	5.7971	0.0	215.9134	0.0	15.0	11.0	6.9493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.3169
K20152	2'-dehydrokanamycin reductase [EC:1.1.1.355]	10.1166	123.3222	353.00530000000003	416.5501	96.3084	152.38799999999998	0.0	38.4549	228.8927	80.0712	90.9922	139.1667	117.51480000000001	17.3405	34.7238	109.2296	83.8853	183.2089	74.01320000000001	701.9546	0.0	62.0235	26.561500000000002	133.3499	27.7881	96.6309	137.5605	381.6445	72.69409999999999	55.0701	38.9842	116.2108	3.378	282.33189999999996	504.5184	0.0	152.8379	126.0	58.8709	133.7579	181.8374	111.69669999999999	339.8904	167.19729999999998	283.8643
K20153	vanillyl-alcohol oxidase [EC:1.1.3.38]	0.0	3.8587	86.5314	15.7787	61.0714	9.558	149.3547	0.0	98.2278	0.0	196.10629999999998	3.6916	52.231500000000004	0.0	35.2928	0.0	54.1776	0.0	0.0	0.0	12.0	3.4762	19.008	9.761600000000001	0.0	0.0	0.0	0.0	245.7819	571.8162	0.0	16.324	85.9564	8.595	0.0	0.0	0.0	0.0	0.0	69.8317	0.0	85.5933	0.0	0.0	0.0
K20171	3-succinoylpyridine monooxygenase subunit A	525.4409	98.9723	22.1354	102.8362	168.1502	9.3662	138.411	2.6533	485.92629999999997	9.0	296.4792	0.0	1192.2315	1.9402	0.0	12.5811	12.0307	45.5662	383.7492	47.9058	145.4624	100.8463	61.8487	98.7816	0.0	28.5373	168.8952	133.212	261.94800000000004	131.859	88.3647	2.5981	0.0	0.0	376.0729	82.7024	4.8396	0.0	5.8416	20.6942	286.9231	26.052799999999998	5.3052	0.0	10.3351
K20172	3-succinoylpyridine monooxygenase subunit C	0.0	10.5264	0.0	27.0819	0.0	40.5586	8.0413	48.645900000000005	0.0	0.0	17.7006	12.629999999999999	4.6259	0.0	0.0	0.0	0.0	50.8694	0.0	105.5955	0.0	53.4863	0.0	0.0	15.7529	0.0	0.0	0.0	0.0	12.1218	0.0	0.0	0.0	11.8723	4.4876	0.0	0.0	0.0	0.0	4.5262	0.0	0.0	4.2975	0.0	67.32939999999999
K20201	protein arginine phosphatase [EC:3.9.1.2]	330.1833	22.0	403.4989	7.5459	64.72619999999999	0.0	148.34230000000002	22.0	501.86879999999996	28.3132	290.9996	0.0	343.26390000000004	0.0	128.6018	0.0	233.2013	0.0	309.6513	31.3215	127.7897	29.5593	123.9785	240.1944	17.5459	52.2327	248.3971	86.8837	1165.6949	303.6018	47.210300000000004	268.7607	137.51670000000001	1210.2324	257.132	109.78739999999999	52.7461	0.0	54.6219	160.3333	292.6664	197.7971	0.0	101.65379999999999	181.9217
K20206	bromide peroxidase [EC:1.11.1.18]	0.0	7.115	25.4339	0.0	0.0	14.1781	0.0	0.0	0.0	13.7383	31.304000000000002	2.6169	5.2959	0.0	0.0	0.0	0.0	35.4548	20.9707	6.0614	0.0	22.3858	0.0	5.815	0.0	4.4299	0.0	0.0	0.0	5.4481	3.5287	0.0	0.0	39.8333	0.0	0.0	0.0	0.0	0.0	5.0812	208.31690000000003	0.0	0.0	0.0	0.0
K20208	3-methyl-L-tyrosine peroxygenase [EC:1.11.2.5]	0.0	15.0253	11.0183	20.0809	0.0	9.8167	0.0	0.0	0.0	0.0	66.4574	43.7134	0.0	0.0	43.9228	4.7013	0.0	35.0171	0.0	0.0	0.0	1.9707	0.0	0.0	12.051	11.718900000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0076	2.9556	0.0	10.3636	4.7854	0.0	9.2835
K20209	3-hydroxy-4-oxoquinoline 2,4-dioxygenase [EC:1.13.11.47]	32.5505	67.3524	1223.1958	34.3702	251.43920000000003	81.0144	423.03159999999997	49.8729	471.1905	21.3384	426.3666	151.8456	1508.8332	25.0193	1780.9974	5.9467	63.861999999999995	51.5143	977.8868	48.0097	160.6302	101.104	81.1154	118.5464	78.57509999999999	49.031099999999995	199.78	64.7578	1258.2098	363.2866	114.6475	486.82390000000004	506.4286	793.0944	295.5121	329.3638	113.08640000000001	15.8884	115.5538	113.0957	291.5998	235.3725	38.456199999999995	29.9812	47.193999999999996
K20236	Mats homologue	0.0	0.0	0.0	73.2448	0.0	39.1146	0.0	14.7003	35.149699999999996	65.2865	178.9693	28.8921	0.0	8.1155	34.286	0.0	4.3682	0.0	25.0463	12.6877	12.587	37.463899999999995	0.0	0.0	18.9136	0.0	0.0	0.0	0.0	7.5417	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	19.6633	0.0	0.0	38.661500000000004	10.8374	0.0
K20257	2-aminobenzoylacetyl-CoA thioesterase [EC:3.1.2.32]	0.0	0.0	21.0	0.0	4.3977	0.0	0.0	0.0	10.8002	0.0	20.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0992	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	10.0	0.0	0.0	0.0
K20260	phenazine biosynthesis protein	0.0	8.8013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20265	glutamate:GABA antiporter	41.862700000000004	9.8556	54.7274	70.8661	46.1663	86.0626	106.5993	65.92850000000001	60.285700000000006	42.45	133.5669	190.46710000000002	531.9196000000001	0.0	20.1625	0.0	114.531	93.4767	0.0	92.2184	0.0	35.744	12.6449	113.3019	8.6652	32.5274	4.3316	36.2242	846.6037	228.87810000000002	0.0	79.3896	27.0177	132.9271	100.7929	0.0	55.5078	0.0	0.0	0.0	168.8527	117.9613	0.0	6.0188	21.2776
K20266	type IV secretion system protein TrbJ	0.0	5.722	0.0	149.168	15.8037	20.654000000000003	36.5434	5.3012	0.0	39.0692	26.1506	49.4981	12.4407	26.4958	0.0	6.5795	0.0	58.6362	28.8166	32.4208	0.0	0.0	0.0	0.0	8.0	7.5467	0.0	0.0	54.286899999999996	0.0	11.5648	15.2494	0.0	0.0	5.5623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.3457	0.0	4.8553
K20267	type IV secretion system protein TrbH	0.0	0.0	0.0	59.8672	0.0	12.0	0.0	0.0	0.0	0.0	0.0	38.2214	0.0	29.0	0.0	0.0	0.0	0.0	31.0	6.4477	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20276	large repetitive protein	288.2383	153.5766	579.671	1644.7319	213.91840000000002	345.979	261.8385	340.5292	365.711	266.9904	334.6318	402.2	497.53369999999995	617.0613	152.7532	40.2027	72.0406	264.44169999999997	1137.8429999999998	627.3466999999999	483.4812	178.6096	117.3596	70.1992	141.347	81.016	261.1655	426.24409999999995	472.2728	389.13610000000006	282.95140000000004	47.4567	195.90659999999997	758.687	209.3241	128.56810000000002	91.00479999999999	38.9654	108.0941	164.1154	337.2307	119.5242	171.1375	139.9827	642.9266
K20321	mutacin IV	284.2467	43.8305	317.6449	222.6235	124.2065	82.8187	43.2113	36.4118	469.102	99.6751	84.31960000000001	78.1065	136.9423	343.434	113.26719999999999	14.3811	331.08	146.075	490.124	214.78470000000002	8.4611	259.454	41.322199999999995	485.4144	23.7707	8.2745	176.9491	48.7368	910.5350000000001	98.933	33.855000000000004	111.2029	85.8383	143.73649999999998	323.3824	39.0972	110.4755	23.7679	9.8702	85.2219	340.7045	53.0262	167.8598	17.4904	178.7479
K20322	mutacin IV	59.9897	0.0	295.8453	127.8631	335.7798	44.4101	358.6319	0.0	440.07599999999996	16.2502	163.0616	129.26239999999999	25.886400000000002	0.0	318.2626	0.0	63.414100000000005	56.360600000000005	637.0897	0.0	189.4636	16.272	7.3019	0.0	5.7489	14.515	71.4795	35.6328	517.5519	168.0455	255.6825	0.0	98.6656	60.9683	131.1636	80.5439	0.0	19.3333	40.8405	38.9921	8.5409	58.8449	14.334	76.0	32.2241
K20323	mutacin V	646.6481	1.0614	495.8741	167.9753	688.2805	42.700599999999994	323.2547	0.0	810.0217	4.1447	184.7082	100.2405	90.351	9.0591	234.69639999999998	37.3591	1106.1859	95.8947	1303.1995	15.8257	324.26869999999997	27.2975	97.4714	0.0	11.8919	44.665800000000004	172.92520000000002	65.8036	565.1621	177.29989999999998	11.0	0.0	9.6711	368.4273	758.2831	127.0742	20.6754	66.9781	148.3864	46.2052	182.01850000000002	34.5424	15.5227	107.4351	136.8858
K20324	mutacin VI	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20336	phenol-soluble modulin alpha 3	0.0	27.9006	0.0	7.4703	0.0	62.6901	0.0	0.0	6.9313	10.7509	156.0	0.0	0.0	0.0	12.8772	0.0	0.0	8.7907	0.0	10.6731	0.0	5.1022	51.0	3.7054	0.0	0.0	62.414	0.0	141.3317	30.1348	49.906	6.0	0.0	4.678	0.0	8.0	0.0	0.0	0.0	0.0	20.4605	10.4056	0.0	6.7991	0.0
K20339	two-component system, LytTR family, sensor histidine kinase AgrC2 [EC:2.7.13.3]	641.9522000000001	0.0	485.4341	63.6952	182.4114	35.1584	34.885999999999996	147.9295	498.8242	58.6289	225.8944	34.996	1517.1167999999998	26.0	85.72840000000001	0.0	82.6472	44.2669	982.5988	89.7495	173.4776	74.4223	93.6943	360.8917	6.0139	11.679499999999999	220.4635	56.9311	1594.2369999999999	307.7065	7.0	135.1154	154.3235	795.0731000000001	13.6194	56.0893	78.12480000000001	18.7063	102.4314	10.0402	528.4106	478.4503	27.8652	102.8697	60.3493
K20340	two-component system, LytTR family, response regulator AgrA2	0.0	0.0	0.0	11.0653	0.0	0.0	0.0	7.4028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.2319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20341	immunity protein	286.13890000000004	8.0	35.6034	56.018	68.89529999999999	22.8049	33.0581	0.0	82.158	4.757	59.4784	72.3704	37.0	11.5432	43.5679	0.0	61.540499999999994	12.8074	85.5369	4.3117	45.6053	0.0	20.594900000000003	12.0593	5.5259	15.6297	31.758399999999998	21.4568	219.95479999999998	14.5649	0.0	0.0	17.1062	12.3001	82.2469	27.3664	18.799	18.7945	10.3435	0.0	30.2669	16.6137	0.0	10.855	0.0
K20342	HTH-type transcriptional regulator, regulator for ComX	1717.8975	25.7357	443.2131	51.1854	677.8649	154.4346	424.8007	0.0	445.0671	68.8172	466.8012	91.7971	99.4786	65.0695	354.7821	99.5256	376.6614	31.4068	1772.9778	163.1721	410.4423	49.6191	102.4343	25.313299999999998	24.1312	0.0	193.062	30.5543	1525.034	415.7794	34.1032	417.8482	141.5384	558.6808	434.9406	221.9379	64.0756	38.4728	122.42909999999999	44.3185	162.9008	134.8985	14.0611	128.7945	14.516
K20343	peptide pheromone BlpC	0.0	0.0	11.1346	43.6731	37.1089	0.0	0.0	0.0	32.641	0.0	10.2244	20.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	0.0	23.4615	0.0	4.9487	0.0	0.0	7.0962	5.0256	14.75	48.4167	0.0	0.0	0.0	0.0	7.9744	11.3077	0.0	0.0	10.3333	9.2692	0.0	0.0	0.0	0.0	0.0	9.3951
K20344	ATP-binding cassette, subfamily C, bacteriocin exporter	519.5253	129.6542	403.7887	78.5408	51.4472	68.4177	145.7071	43.3681	670.6129	20.1944	375.9757	165.78480000000002	67.6517	0.0	301.1852	20.8189	193.6927	138.30159999999998	596.1122	115.49990000000001	202.2714	8.7752	6.2486	36.5997	23.454900000000002	8.373	71.68889999999999	50.1169	40.7529	81.4567	0.0	0.0	159.3476	270.2352	267.8494	59.1951	6.5554	8.4605	17.5883	8.9298	45.3889	49.1233	85.76469999999999	7.5668	29.1659
K20345	membrane fusion protein, peptide pheromone/bacteriocin exporter	0.0	96.7687	56.9627	115.2427	60.3363	66.3454	13.3856	68.7086	47.4097	0.0	180.9206	102.02879999999999	18.0	5.1927	54.1396	22.0	51.311899999999994	107.3716	93.79320000000001	125.3519	20.1936	6.2386	7.0758	17.6779	5.0	25.0664	10.4615	55.6509	42.2288	0.0	0.0	0.0	21.0	20.1329	15.262	0.0	0.0	18.163	0.0	0.0	0.0	38.4775	62.5056	14.3064	33.7866
K20370	phosphoenolpyruvate carboxykinase (diphosphate) [EC:4.1.1.38]	119.0202	27.9062	54.2447	124.6619	0.0	0.0	0.0	79.47540000000001	53.9552	57.2651	59.9028	447.0025	433.5072	49.3605	23.2054	30.0261	0.0	0.0	19.2113	0.0	38.1788	14.4519	29.0562	64.3143	9.2247	0.0	45.5528	0.0	122.1016	32.4091	59.8506	175.1548	0.0	185.6359	65.4498	0.0	84.6272	107.1294	36.6746	411.9139	79.2567	0.0	8.8693	44.4627	27.278599999999997
K20373	HTH-type transcriptional regulator, SHP2-responsive activator	1649.4379000000001	186.6342	493.1551	253.0775	514.9412	544.88	357.4014	74.1267	546.3905	289.7809	133.6535	268.5891	146.2001	315.7994	183.2326	42.2095	436.9924	120.6053	977.2122999999999	179.4468	437.1847	118.0068	36.9753	0.0	87.2469	35.0659	127.083	231.597	1289.8249	149.5327	395.5919	747.227	153.1492	371.5391	208.0904	91.3005	48.7387	52.1849	65.8279	86.8536	181.2478	91.7892	80.3672	77.504	140.2654
K20374	HTH-type transcriptional regulator, SHP3-responsive repressor	391.4891	106.7488	325.7604	247.26330000000002	347.473	267.906	96.9516	90.2099	303.1576	51.8631	99.6929	231.28900000000002	46.9384	110.8441	383.8821	12.3592	113.62	131.3944	539.2682	184.2537	126.0035	111.9365	54.378	15.5167	15.358	24.5264	29.218700000000002	114.7798	358.5894	286.75280000000004	178.6102	17.4243	48.8361	257.9366	217.89690000000002	142.1473	19.5299	31.8063	57.7167	42.4175	128.9925	23.2981	11.0	46.067	105.3417
K20375	HTH-type transcriptional regulator, pheromone-responsive regulator	0.0	44.2203	0.0	39.0506	0.0	23.6667	0.0	25.6243	0.0	83.7244	0.0	65.9647	0.0	36.1095	0.0	0.0	0.0	25.9246	4.6078	0.0	0.0	64.902	0.0	0.0	7.0612	15.2921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	123.64020000000001	0.0	0.0	4.8916	14.0	22.9741	0.0	0.0	5.616	0.0	59.8987
K20376	peptide inhibitor iCF10	19.6714	3.8354	393.82590000000005	54.3935	50.361999999999995	29.7028	54.1338	111.6274	221.3487	5.0	353.5008	122.9396	357.1794	0.0	0.0	7.8889	1267.5203000000001	38.0603	206.46550000000002	113.89450000000001	25.6827	26.776899999999998	0.0	187.71640000000002	0.0	8.7296	164.83259999999999	34.6538	92.6182	0.0	224.0	608.0694000000001	4.2381	0.0	0.0	0.0	78.2582	0.0	6.6571	19.0	115.9679	186.4076	4.1559	31.6222	10.2844
K20377	HTH-type transcriptional regulator, major conjugation operon repressor	31.7576	0.0	67.8493	28.0109	54.0003	20.967	32.8286	10.1968	116.6911	5.6197	56.281400000000005	29.474899999999998	95.7707	38.3459	14.0	0.0	86.4165	77.5686	10.0	6.0391	34.2694	20.5773	0.0	43.0	0.0	7.5502	15.4916	0.0	281.521	6.0	0.0	44.4083	17.0731	144.8298	9.4146	18.9014	0.0	0.0	27.4167	0.0	21.7284	31.3868	0.0	0.0	23.341
K20378	sex pheromone inhibitor iAD1	50.2458	29.1948	762.8961	689.2399	194.1569	223.5423	201.6664	66.5552	769.7503	122.0638	923.2641	103.1979	816.4337	45.7178	119.3858	0.0	460.3772000000001	201.61260000000001	294.1572	297.2821	204.6298	94.6425	9.0445	280.4757	30.7924	5.5528	92.0267	211.21839999999997	1039.9995999999999	139.1195	0.0	207.8539	83.9602	640.1504	10.2004	168.649	89.7631	71.8085	13.209900000000001	0.0	261.7172	9.0615	3.0812	98.20880000000001	197.6667
K20380	HTH-type transcriptional regulator, pheromone-responsive repressor	3.0143	15.496500000000001	50.0	37.609300000000005	22.6458	14.0331	0.0	7.0104	33.4976	0.0	22.0	0.0	104.2175	0.0	0.0	0.0	0.0	42.225	0.0	26.7006	5.2616	25.686700000000002	0.0	2.8747	0.0	3.3544	23.5143	4.1928	212.8106	0.0	0.0	0.0	14.0	223.1282	0.0	0.0	0.0	0.0	7.3318	0.0	0.0	8.1981	5.7075	0.0	0.0
K20386	ATP-binding cassette, subfamily B, bacterial CylB	39391.5305	15505.2272	45974.2098	27786.4547	33408.4077	25082.1799	19481.2515	9456.5649	41320.0171	10322.6481	40971.7878	20795.4981	41588.6765	16744.641	19255.4275	4539.5572	24919.0504	18507.7189	40093.2728	26647.0659	12826.3886	19285.5848	7083.5994	12318.7952	5281.2783	5557.83	10719.0923	24931.0473	74025.1112	23802.0216	6887.9363	18072.1968	8880.8933	38029.3661	21259.5039	8709.8698	6673.9727	5805.7499	4846.1431	13085.3604	24373.7039	15783.4425	8654.008	8104.097	20487.9857
K20387	regulatory protein CylR1	20.0518	62.6454	148.0743	127.4683	44.2823	5.7009	0.0	0.0	213.57729999999998	12.2663	706.1221	309.2545	131.65370000000001	3.8754	0.0	31.5729	21.6325	47.9106	410.21500000000003	64.4461	3.9439	38.1206	67.0531	61.0546	0.0	0.0	34.1655	12.7246	944.0966000000001	93.7076	225.43370000000002	41.0168	31.1876	269.1548	84.5436	15.5167	8.1076	16.9544	22.0	0.0	213.5282	89.36760000000001	7.6834	97.8539	5.5684
K20391	HTH-type transcriptional regulator, pleiotropic regulator of extracellular virulence genes	235.6786	18.1935	320.0765	197.0168	340.5185	113.8109	129.7732	0.0	339.9206	0.0	103.5975	21.0	40.7726	17.9666	202.80870000000002	0.0	78.9607	22.4309	1021.0446	0.0	207.16140000000001	18.3984	42.2071	27.23	6.4294	0.0	91.571	11.8769	511.3401	1223.4709	34.0813	428.7862	10.6296	576.3957	0.0	72.5127	13.8737	0.0	0.0	0.0	116.9389	58.6465	0.0	26.5509	11.41
K20419	gamma-glutamylanilide synthase [EC:6.3.1.18]	284.009	80.6258	590.2945	451.017	118.2072	224.1436	118.1018	84.0412	29.249699999999997	115.12100000000001	88.5386	221.9532	69.7219	64.9377	22.8009	46.475500000000004	271.9429	236.6327	95.7043	653.7619	37.7555	112.1919	55.0554	6.293	61.1081	114.744	86.3545	625.902	103.1742	192.1554	116.8009	65.20139999999999	32.3664	204.5187	547.2946000000001	127.926	6.0	105.1757	0.0	125.728	5.9649	104.3317	215.5523	24.869899999999998	238.13739999999999
K20424	2-epi-valiolone-7-phosphate 1-reductase [EC:1.1.1.-]	0.0	22.3095	0.0	12.228	0.0	0.0	0.0	19.9615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20430	glycosyltransferase AcbS [EC:2.4.-.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.9356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.6513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.9599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20435	validone 7-phosphate aminotransferase [EC:2.6.1.-]	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.6265	19.1406	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K20438	validoxylamine A glucosyltransferase [EC:2.4.1.338]	2291.3744	1221.4253	2666.1642	2284.7391	886.1407	927.0145	690.9219	884.5551	1242.9144000000001	443.6939	1400.6595	1959.3978	2351.3253	3001.0699	2258.4692	767.2198	1100.6785	1119.5375	1136.2129	2065.2099	553.7826	707.0889	498.6375	775.9795	382.0743	422.8019	410.0039	2985.3613	2261.3881	1540.3975	963.6355	1081.4911	993.8226	1948.6226	1439.4681	495.12059999999997	302.2642	514.2675	309.225	772.7573	926.6068	853.9013	350.20820000000003	553.141	1085.3991
K20439	putative phosphohexomutase / phosphatase	3090.067	1602.4279	3409.8005	2334.2690000000002	2875.6837	1372.9962	2464.2332	861.2821	4537.7355	1134.9831000000001	3313.914	1591.1227	2901.0080000000003	2311.2006	3172.0137	498.4327	2860.0645	1859.5223	3034.3992	2231.9824	1242.3124	814.566	862.7655	1202.4475	480.8786	376.76	1354.5482	2223.0429	5424.2775	2516.0998	547.0254	1529.5954	622.141	3240.2469	1489.7108	893.1971	571.554	597.7186	169.7634	945.1356	2530.321	1320.6783	704.194	885.132	1657.7715
